2026.01.26	09:50:00	97.1869	97.1934	97.1869	97.1934	305	0	26
2026.01.26	09:51:00	97.1938	97.1953	97.1938	97.1953	243	0	26
2026.01.26	09:52:00	97.1956	97.2268	97.1956	97.2268	368	0	27
2026.01.26	09:53:00	97.2262	97.2340	97.2262	97.2340	390	0	28
2026.01.26	09:54:00	97.2338	97.2338	97.2203	97.2203	324	0	26
2026.01.26	09:55:00	97.2196	97.2498	97.2196	97.2498	402	0	25
2026.01.26	09:56:00	97.2499	97.2770	97.2499	97.2770	584	0	26
2026.01.26	09:57:00	97.2759	97.2759	97.2672	97.2672	498	0	23
2026.01.26	09:58:00	97.2675	97.2675	97.2620	97.2620	442	0	27
2026.01.26	09:59:00	97.2622	97.2689	97.2622	97.2689	452	0	27
2026.01.26	10:00:00	97.2695	97.2695	97.2448	97.2448	580	0	24
2026.01.26	10:01:00	97.2440	97.2440	97.2037	97.2037	515	0	24
2026.01.26	10:02:00	97.2046	97.2368	97.2046	97.2368	522	0	22
2026.01.26	10:03:00	97.2367	97.2377	97.2362	97.2377	418	0	24
2026.01.26	10:04:00	97.2380	97.2380	97.2233	97.2233	343	0	26
2026.01.26	10:05:00	97.2228	97.2228	97.2184	97.2184	398	0	26
2026.01.26	10:06:00	97.2201	97.2201	97.2123	97.2123	318	0	27
2026.01.26	10:07:00	97.2130	97.2130	97.2089	97.2089	294	0	24
2026.01.26	10:08:00	97.2085	97.2413	97.2085	97.2413	370	0	26
2026.01.26	10:09:00	97.2400	97.2400	97.2358	97.2358	382	0	24
2026.01.26	10:10:00	97.2344	97.2344	97.2194	97.2194	370	0	24
2026.01.26	10:11:00	97.2188	97.2188	97.2137	97.2144	415	0	24
2026.01.26	10:12:00	97.2148	97.2148	97.1869	97.1869	471	0	26
2026.01.26	10:13:00	97.1868	97.2067	97.1868	97.2067	329	0	26
2026.01.26	10:14:00	97.2075	97.2148	97.2075	97.2148	281	0	27
2026.01.26	10:15:00	97.2148	97.2217	97.2148	97.2217	313	0	26
2026.01.26	10:16:00	97.2213	97.2316	97.2213	97.2316	329	0	24
2026.01.26	10:17:00	97.2332	97.2332	97.2323	97.2323	274	0	26
2026.01.26	10:18:00	97.2327	97.2491	97.2327	97.2491	298	0	27
2026.01.26	10:19:00	97.2489	97.2489	97.2359	97.2359	294	0	27
2026.01.26	10:20:00	97.2359	97.2388	97.2359	97.2388	291	0	26
2026.01.26	10:21:00	97.2373	97.2464	97.2373	97.2464	300	0	26
